tech_id,text,tech_name,top_tech_id,dataset,clean,sanitized
T1518.001,"In addition to obfuscation techniques, it also has the ability to detect security tools on the analysis machine, and can also shut down the system if it detects the presence of such tools",Software Discovery: Security Software Discovery,T1518,tram,"In addition to obfuscation techniques, it also has the ability to detect security tools on the analysis machine, and can also shut down the system if it detects the presence of such tools",False
T1518.001,"Checks for the presence of security tools (detailed in the Appendix) and if any of these security tools are discovered, then the system will be shut down, as shown in Figure 14",Software Discovery: Security Software Discovery,T1518,tram,"Checks for the presence of security tools (detailed in the Appendix) and if any of these security tools are discovered, then the system will be shut down, as shown in Figure 14",False
T1518.001,Figure 14: System shut down upon discovery of security tools  Ability to receive PowerShell script from the C2 server and execute on the machine,Software Discovery: Security Software Discovery,T1518,tram,Figure 14: System shut down upon discovery of security tools  Ability to receive PowerShell script from the C2 server and execute on the machine,False
T1518.001,Additionally it checks to determine if common analysis tools are currently running on the infected system,Software Discovery: Security Software Discovery,T1518,tram,Additionally it checks to determine if common analysis tools are currently running on the infected system,False
T1518.001,"Given the regional file format used there is a chance that some security software suites may not handle them well, and this may have provided an evasion case for the attacker.The documents sent to the targets were titled ""Analysis of ""Northern New Year in 2017"" and used the official logo of the Korean Ministry of Unification",Software Discovery: Security Software Discovery,T1518,tram,"Given the regional file format used there is a chance that some security software suites may not handle them well, and this may have provided an evasion case for the attacker.The documents sent to the targets were titled ""Analysis of ""Northern New Year in 2017"" and used the official logo of the Korean Ministry of Unification",False
T1518.001,"Smart, optimized, and connected, XGen security powers Trend Micro’s suite of security solutions: Hybrid Cloud Security, User Protection, and Network Defense",Software Discovery: Security Software Discovery,T1518,tram,"Smart, optimized, and connected, XGen security powers Trend Micro’s suite of security solutions: Hybrid Cloud Security, User Protection, and Network Defense",False
T1518.001,"Link analysis of infrastructure and tools also revealed a potential relationship between Magic Hound and the adversary group called “Rocket Kitten” (AKA Operation Saffron Rose, Ajax Security Team, Operation Woolen-Goldfish) as well as an older attack campaign called Newscasters",Software Discovery: Security Software Discovery,T1518,tram,"Link analysis of infrastructure and tools also revealed a potential relationship between Magic Hound and the adversary group called “Rocket Kitten” (AKA Operation Saffron Rose, Ajax Security Team, Operation Woolen-Goldfish) as well as an older attack campaign called Newscasters",False
T1518.001,"As seen below, the relational analysis proved to be quite fruitful:  Figure 1 Overview of relationships We rapidly discovered a different set of tools communicating to the exact same C2 servers as those two Word documents, in addition to other tools communicating to other subdomain variations of chrome-up[.]date as seen in the following graphic:  Figure 2 Command and control overlaps From there, we were able to map out a large infrastructure separating out into four categories of tools: downloaders, droppers, loaders, and payloads",Software Discovery: Security Software Discovery,T1518,tram,"As seen below, the relational analysis proved to be quite fruitful:  Figure 1 Overview of relationships We rapidly discovered a different set of tools communicating to the exact same C2 servers as those two Word documents, in addition to other tools communicating to other subdomain variations of chrome-up[.]date as seen in the following graphic:  Figure 2 Command and control overlaps From there, we were able to map out a large infrastructure separating out into four categories of tools: downloaders, droppers, loaders, and payloads",True
T1518.001,"The toolset used by the Magic Hound campaign was an assortment of custom tools, as well as open sourced tools available to the general public",Software Discovery: Security Software Discovery,T1518,tram,"The toolset used by the Magic Hound campaign was an assortment of custom tools, as well as open sourced tools available to the general public",False
T1518.001,"They are known for “living off the land,” meaning they use already available tools and software installed on the computer to operate, and once inside a target network, they will tailor their malware specifically to the target",Software Discovery: Security Software Discovery,T1518,tram,"They are known for “living off the land,” meaning they use already available tools and software installed on the computer to operate, and once inside a target network, they will tailor their malware specifically to the target",False
T1518.001,Traditional antivirus software and other systems that rely on low-level indicators do not effectively detect and block common and pervasive malware,Software Discovery: Security Software Discovery,T1518,tram,Traditional antivirus software and other systems that rely on low-level indicators do not effectively detect and block common and pervasive malware,False
T1518.001,"End users can benefit from security solutions such as Trend Micro Home Security for Mac, which provides comprehensive security and multi-device protection against cyberthreats",Software Discovery: Security Software Discovery,T1518,tram,"End users can benefit from security solutions such as Trend Micro Home Security for Mac, which provides comprehensive security and multi-device protection against cyberthreats",False
T1518.001,"Enterprises can benefit from Trend Micro’s Smart Protection Suites with XGen security, which infuses high-fidelity machine learning into a blend of threat protection techniques to eliminate security gaps across any user activity and any endpoint",Software Discovery: Security Software Discovery,T1518,tram,"Enterprises can benefit from Trend Micro’s Smart Protection Suites with XGen security, which infuses high-fidelity machine learning into a blend of threat protection techniques to eliminate security gaps across any user activity and any endpoint",False
T1518.001,"As we discover new tools used by this group, we have consistently discovered overlapping artifacts with previously used tools and infrastructure",Software Discovery: Security Software Discovery,T1518,tram,"As we discover new tools used by this group, we have consistently discovered overlapping artifacts with previously used tools and infrastructure",False
T1518.001,"Mitigation Security and system/IT administrators must practice due diligence in protecting their websites and web-based applications from threats that can undermine their security, and hijack them to do the bad guys’ bidding—delivering malware to their victims",Software Discovery: Security Software Discovery,T1518,tram,"Mitigation Security and system/IT administrators must practice due diligence in protecting their websites and web-based applications from threats that can undermine their security, and hijack them to do the bad guys’ bidding—delivering malware to their victims",False
T1518.001,"Network Security appliances such as NGFW, NGIPS, and Meraki MX can detect malicious activity associated with this threat",Software Discovery: Security Software Discovery,T1518,tram,"Network Security appliances such as NGFW, NGIPS, and Meraki MX can detect malicious activity associated with this threat",False
T1518.001,AMP Threat Grid helps identify malicious binaries and build protection into all Cisco Security products,Software Discovery: Security Software Discovery,T1518,tram,AMP Threat Grid helps identify malicious binaries and build protection into all Cisco Security products,False
T1518.001,"Mitigation As this sample installs itself through the use of EternalBlue, the targeted protocol is SMB.  Because of this, in order to best mitigate and avoid possible installations, you need your system updated to the latest security patches.  Specifically, you’d want to make sure that you have MS17-010 installed, as this is the security patch that patches the EternalBlue vulnerability",Software Discovery: Security Software Discovery,T1518,tram,"Mitigation As this sample installs itself through the use of EternalBlue, the targeted protocol is SMB.  Because of this, in order to best mitigate and avoid possible installations, you need your system updated to the latest security patches.  Specifically, you’d want to make sure that you have MS17-010 installed, as this is the security patch that patches the EternalBlue vulnerability",False
T1518.001,The malware queries the value for the flag BeingDebugged from PEB to check whether the process is being debugged. ,Software Discovery: Security Software Discovery,T1518,tram,The malware queries the value for the flag BeingDebugged from PEB to check whether the process is being debugged. ,False
T1533,"APT38 is characterized by long planning, extended periods of access to compromised victim environments preceding any attempts to steal money, fluency across mixed operating system environments, the use of custom developed tools, and a constant effort to thwart investigations capped with a willingness to completely destroy compromised machines afterwards",Data from Local System,T1533,tram,"APT38 is characterized by long planning, extended periods of access to compromised victim environments preceding any attempts to steal money, fluency across mixed operating system environments, the use of custom developed tools, and a constant effort to thwart investigations capped with a willingness to completely destroy compromised machines afterwards",False
T1533,The RIPTIDE exploit document drops its executable file into the C:\Documents and Settings\{user}\Application Data\Location folder while the HIGHTIDE exploit document drops its executable file into the C:\DOCUMENTS and SETTINGS\{user}\LOCAL SETTINGS\Temp\ folder,Data from Local System,T1533,tram,The RIPTIDE exploit document drops its executable file into the path and Settings\{user}\Application Data\Location folder while the HIGHTIDE exploit document drops its executable file into the path and SETTINGS\{user}\LOCAL SETTINGS\Temp\ folder,True
T1533,"In many payment card data breaches, a point-of-sale (POS) system is infected with malware that searches for specific processes in memory known to store card data in plain text",Data from Local System,T1533,tram,"In many payment card data breaches, a point-of-sale (POS) system is infected with malware that searches for specific processes in memory known to store card data in plain text",False
T1533,"Additionally, VALUEVAULT will call Windows PowerShell to extract browser history in order to match browser passwords with visited sites.",Data from Local System,T1533,tram,"Additionally, VALUEVAULT will call Windows PowerShell to extract browser history in order to match browser passwords with visited sites.",False
T1090,"Custom tools such as REDTRIP, PINKTRIP, and BLUETRIP have also been used to create SOCKS5 proxies between infected hosts",Proxy,T1090,tram,"Custom tools such as REDTRIP, PINKTRIP, and BLUETRIP have also been used to create SOCKS5 proxies between infected hosts",False
T1090,[9] “HKU concern group raises proxy fears in key vote.” EIJ Insight,Proxy,T1090,tram,[9] “HKU concern group raises proxy fears in key vote.” EIJ Insight,False
T1090,"In green, functions from Keychaindump C&C communication Keydnap is using the onion.to Tor2Web proxy over HTTPS to report back to its C&C server",Proxy,T1090,tram,"In green, functions from Keychaindump C&C communication Keydnap is using the domain Tor2Web proxy over HTTPS to report back to its C&C server",True
T1090,This can be complemented by restricting direct internet access to the company’s internal networks while using proxies to access external resources,Proxy,T1090,tram,This can be complemented by restricting direct internet access to the company’s internal networks while using proxies to access external resources,False
T1021.001,"In addition to using RDP for lateral movement, APT39 has used this protocol to maintain persistence in a victim environment",Remote Services: Remote Desktop Protocol,T1021,tram,"In addition to using RDP for lateral movement, APT39 has used this protocol to maintain persistence in a victim environment",False
T1021.001,"Lateral Movement APT40 uses many methods for lateral movement throughout an environment, including custom scripts, web shells, a variety of tunnelers, as well as Remote Desktop Protocol (RDP)",Remote Services: Remote Desktop Protocol,T1021,tram,"Lateral Movement APT40 uses many methods for lateral movement throughout an environment, including custom scripts, web shells, a variety of tunnelers, as well as Remote Desktop Protocol (RDP)",False
T1021.001,"Containment provided by enclaving also makes incident cleanup significantly less costly.Configure firewalls to disallow Remote Desktop Protocol (RDP) traffic coming from outside of the network boundary, except for in specific configurations such as when tunneled through a secondary virtual private network (VPN) with lower privileges.Audit existing firewall rules and close all ports that are not explicitly needed for business",Remote Services: Remote Desktop Protocol,T1021,tram,"Containment provided by enclaving also makes incident cleanup significantly less costly.Configure firewalls to disallow Remote Desktop Protocol (RDP) traffic coming from outside of the network boundary, except for in specific configurations such as when tunneled through a secondary virtual private network (VPN) with lower privileges.Audit existing firewall rules and close all ports that are not explicitly needed for business",False
T1021.001,"Following the compromise of this system, analysts identified FIN6 leveraged stolen credentials to move laterally within the environment using the Windows’ Remote Desktop Protocol (RDP).",Remote Services: Remote Desktop Protocol,T1021,tram,"Following the compromise of this system, analysts identified FIN6 leveraged stolen credentials to move laterally within the environment using the Windows’ Remote Desktop Protocol (RDP).",False
T1021.001,FIN6 used another set of compromised credentials with membership to additional groups in the domain to RDP to other hosts,Remote Services: Remote Desktop Protocol,T1021,tram,FIN6 used another set of compromised credentials with membership to additional groups in the domain to RDP to other hosts,False
T1021.001,FIN6 also moved laterally to servers in the environment using RDP and configured them as malware “distribution” servers.,Remote Services: Remote Desktop Protocol,T1021,tram,FIN6 also moved laterally to servers in the environment using RDP and configured them as malware “distribution” servers.,False
T1560,"To complete its mission, APT39 typically archives stolen data with compression tools such as WinRAR or 7-Zip",Archive Collected Data,T1560,tram,"To complete its mission, APT39 typically archives stolen data with compression tools such as WinRAR or 7-Zip",False
T1560,APT40 has been observed consolidating files acquired from victim networks and using the archival tool rar.exe to compress and encrypt the data before exfiltration,Archive Collected Data,T1560,tram,APT40 has been observed consolidating files acquired from victim networks and using the archival tool file to compress and encrypt the data before exfiltration,True
T1560,This crafted zip archive exploited a WinRAR flaw that makes files in zip archives appear to have a different name and file extension,Archive Collected Data,T1560,tram,This crafted zip archive exploited a WinRAR flaw that makes files in zip archives appear to have a different name and file extension,False
T1560,"On September 24, 2018, we observed an organization targeted by OilRig attempting to download a Zip archive from the following URL: hxxp://193.111.152[.]13/[redacted]-ITsoftwareUpdate.zip This Zip archive contained a file named [redacted]-ITsoftwareUpdate.exe (SHA256: 5f42deb792d8d6f347c58ddbf634a673b3e870ed9977fdd88760e38088cd7336), which is a variant of the OopsIE Trojan we described in detail in a blog we published in September 2018",Archive Collected Data,T1560,tram,"On September 24, 2018, we observed an organization targeted by OilRig attempting to download a Zip archive from the following URL: hxxp://193.111.152[.]13/[redacted]-file This Zip archive contained a file named [redacted]-file (SHA256: hash), which is a variant of the OopsIE Trojan we described in detail in a blog we published in September 2018",True
T1560,"RARM Creates RAR files per logical drive containing data with timestamps for the past 30 days, then uploads RAR to the C2 server using a POST command at the path “/FeedBack.php”",Archive Collected Data,T1560,tram,"RARM Creates RAR files per logical drive containing data with timestamps for the past 30 days, then uploads RAR to the C2 server using a POST command at the path “path”",True
T1560,"RARW Creates RAR files per logical drive containing data with timestamps for the past 7 days, then uploads RAR to the C2 server using a POST command at the path “/FeedBack.php”",Archive Collected Data,T1560,tram,"RARW Creates RAR files per logical drive containing data with timestamps for the past 7 days, then uploads RAR to the C2 server using a POST command at the path “path”",True
T1560,"When exfiltrating the keychain, the keychain field is used instead of data",Archive Collected Data,T1560,tram,"When exfiltrating the keychain, the keychain field is used instead of data",False
T1560,Each of the emails had a password protected RAR archive attached named credential.rar,Archive Collected Data,T1560,tram,Each of the emails had a password protected RAR archive attached named file,True
T1560,"Sometimes it is a high profile, legitimate site such as “diplomacy.pl”, hosting a ZIP archive",Archive Collected Data,T1560,tram,"Sometimes it is a high profile, legitimate site such as “domain”, hosting a ZIP archive",True
T1560,The ZIP archive contains a RAR SFX which installs the malware and shows an empty PDF decoy,Archive Collected Data,T1560,tram,The ZIP archive contains a RAR SFX which installs the malware and shows an empty PDF decoy,False
T1560,The entire command structure gets compressed with zlib and then encrypted using a custom stream cipher.,Archive Collected Data,T1560,tram,The entire command structure gets compressed with zlib and then encrypted using a custom stream cipher.,False
T1560,The results are Gzipped and saved under random file in the temp folder.,Archive Collected Data,T1560,tram,The results are Gzipped and saved under random file in the temp folder.,False
T1021,Internal Reconnaissance APT40 uses compromised credentials to log on to other connected systems and conduct reconnaissance,Remote Services,T1021,tram,Internal Reconnaissance APT40 uses compromised credentials to log on to other connected systems and conduct reconnaissance,False
T1021,"Figure 4 – Backdoored authentication function in SSH server As you can see in Figure 4, this version of Dropbear SSH will authenticate the user if the password passDs5Bu9Te7 was entered",Remote Services,T1021,tram,"Figure 4 – Backdoored authentication function in SSH server As you can see in Figure 4, this version of Dropbear SSH will authenticate the user if the password passDs5Bu9Te7 was entered",False
T1110,APT40 also uses publicly available brute-forcing tools and a custom utility called DISHCLOTH to attack different protocols and services,Brute Force,T1110,tram,APT40 also uses publicly available brute-forcing tools and a custom utility called DISHCLOTH to attack different protocols and services,False
T1110,"During our initial research into the TwoFace++ loader, we were unable to extract the embedded payload using the same brute forcing technique that we used on the initial TwoFace loader samples",Brute Force,T1110,tram,"During our initial research into the TwoFace++ loader, we were unable to extract the embedded payload using the same brute forcing technique that we used on the initial TwoFace loader samples",False
T1110,"We were able to brute force the actor-provided key using the inverse arithmetic operations using the embedded salt and embedded ciphertext, so we were able to extract the embedded webshells with ease",Brute Force,T1110,tram,"We were able to brute force the actor-provided key using the inverse arithmetic operations using the embedded salt and embedded ciphertext, so we were able to extract the embedded webshells with ease",False
T1110,"It then takes note of the infected machine’s IP address, user, domain, hostname, OS and Service Pack, and the username and password combination that worked during the brute force routine",Brute Force,T1110,tram,"It then takes note of the infected machine’s IP address, user, domain, hostname, OS and Service Pack, and the username and password combination that worked during the brute force routine",False
T1110,Its main functions are:  Brute-force using a pre-defined list of usernames and passwords in an attempt to login to Admin panels,Brute Force,T1110,tram,Its main functions are:  Brute-force using a pre-defined list of usernames and passwords in an attempt to login to Admin panels,False
T1110,"TG-3390 attempts to reenter the environment by identifying accounts that do not require two-factor authentication for remote access solutions, and then brute forcing usernames and passwords",Brute Force,T1110,tram,"TG-3390 attempts to reenter the environment by identifying accounts that do not require two-factor authentication for remote access solutions, and then brute forcing usernames and passwords",False
T1110,"Several of the tools are freely-available Windows utilities, such as Amplia Security’s Windows Credential Editor. We also found a nearly complete set of the Microsoft SysInternals  PsTools package, a copy of NLBrute (which attempts to brute-force passwords), installers for the commercial TeamViewer and AnyDesk remote support tools, and a number of utilities created by endpoint security vendors that are designed to remove their (and other companies’) endpoint security and antivirus tools from a computer.",Brute Force,T1110,tram,"Several of the tools are freely-available Windows utilities, such as Amplia Security’s Windows Credential Editor. We also found a nearly complete set of the Microsoft SysInternals  PsTools package, a copy of NLBrute (which attempts to brute-force passwords), installers for the commercial TeamViewer and AnyDesk remote support tools, and a number of utilities created by endpoint security vendors that are designed to remove their (and other companies’) endpoint security and antivirus tools from a computer.",False
T1110,"We found a brute-force tool called NLBrute , with configuration files that tell us it had been set up to use an included set of username and passwords to try to break in to machines that have Remote Desktop enabled",Brute Force,T1110,tram,"We found a brute-force tool called NLBrute , with configuration files that tell us it had been set up to use an included set of username and passwords to try to break in to machines that have Remote Desktop enabled",False
T1571,Common TCP ports 80 and 443 are used to blend in with routine network traffic,Non-Standard Port,T1571,tram,Common TCP ports 80 and 443 are used to blend in with routine network traffic,False
T1571,"Old Comnie Variant C2 Decoder      12345678910111213141516171819  import requestsimport sysimport redef decode(data):  o = """"  for c in data:    if c == ""*"":      o += "".""    elif c == ""|"":      o += "":""    elif c == ""+"":      o += "";""    else:      o += chr(ord(c)-49)  return or = requests.get(sys.argv[1])fd = r.textdata = fd.split(""++a++"")[1].split(""++a++"")[0]print(decode(data))       Samples Analyzed eed5945c36ba22a2531dd2d9dd7bc4e17e68544d512be75670919caf287c1b4a 8026442b812469e48ccd11611ab6eacdcb312a8f1aabd563b7f4cb4868315e16 c8951038fd53321661274e5a12532c3fb6f73c75fd75503a1089c56990658fef 48a1ce103e5bf47c47cc5ed40b2dc687ebaf3674d667419287bcb1d0b8d8dda6 e06b797a24fa03a77e0d5f11b0cf0f4f038e0a9ea04d4981d39148969349c79c 7282d0709449abe16457864f58157cac8d007571dc5d463d393d1ae2605d17e0 bf6ee8426245b167a69292e513c0841d818b310dda87daea649221f4e0afd1b3 62b98dde60cb4dd0d0088bde222c5c2c4c92560cccf4753f1ce94e044093ab85 756952652290ad09fe03c8674d44eab2077b091398187c3abcb6f1ddc462c32d 639a49390c6f8597d36ec0bd245efa1b4a078c0506fb515e577a40389b39a614 29ed6eb3c882b018c2bb6bf2f8eb15069dc5510ca119abebf24f09e3c91f10aa 0e8a4e4d5ca501bad25a730fb5de534fa324c6ac23e0a573524693f2d996d105 316a0c6849f183a1a52d0c7648e722c4ca85bd57b0804a147c0c8656b84bbdb9   Identified C2s 121.126.211[.]94:8080 113.196.70[.]11:80,8080 133.130.101[.]47:443 123.51.208[.]157:443;8000;8080   C2 Hosting URLs (DDR URLs) github[.]com/korlee5643 itsmonsee.tumblr[.]com allworldnewsway.blogspot[.]com",Non-Standard Port,T1571,tram,"Old Comnie Variant C2 Decoder      bitcoin_addresse  import requestsimport sysimport redef decode(data):  o = """"  for c in data:    if c == ""*"":      o += "".""    elif c == ""|"":      o += "":""    elif c == ""+"":      o += "";""    else:      o += chr(ord(c)-49)  return or = requests.get(sys.argv[1])fd = r.textdata = fd.split(""++a++"")[1].split(""++a++"")[0]print(decode(data))       Samples Analyzed hash hash hash hash hash hash hash hash hash hash hash hash hash   Identified C2s 121.126.211[.]94:8080 113.196.70[.]11:80,8080 133.130.101[.]47:443 123.51.208[.]157:443;8000;8080   C2 Hosting URLs (DDR URLs) github[.]com/korlee5643 itsmonsee.tumblr[.]com allworldnewsway.blogspot[.]com",True
T1571,"Resulting script on the compromised government websites Users were redirected to https://google-updata[.]tk:443/hook.js, a BEeF instance, and https://windows-updata[.]tk:443/scanv1.8/i/?1, an empty ScanBox instance that answered a small piece of JavaScript code",Non-Standard Port,T1571,tram,"Resulting script on the compromised government websites Users were redirected to https://google-updata[.]tk:443/file, a BEeF instance, and https://windows-updata[.]tk:443/scanv1.8/i/?1, an empty ScanBox instance that answered a small piece of JavaScript code",True
T1571,"PUPY LOADER The Pupy RAT comes packaged by default with loaders that can run the RAT on a variety of platforms such as Windows, macOS, Linux and Android",Non-Standard Port,T1571,tram,"PUPY LOADER The Pupy RAT comes packaged by default with loaders that can run the RAT on a variety of platforms such as Windows, macOS, Linux and Android",False
T1571,"In addition, although the 2017 campaign has been documented, during our research regarding MirageFox, we found a recently uploaded binary (6/8/2018) from the 2017 campaign, pretty much identical to a RAT mentioned in their RoyalAPT report, barely detected with only 7/66 detections on VirusTotal.  APT15 Code Reuse We found the new version of the RAT on VirusTotal hunting, by a YARA signature we created based off code only found in Mirage and Reaver, both attributed to Chinese government affiliated groups",Non-Standard Port,T1571,tram,"In addition, although the 2017 campaign has been documented, during our research regarding MirageFox, we found a recently uploaded binary (6/8/2018) from the 2017 campaign, pretty much identical to a RAT mentioned in their RoyalAPT report, barely detected with only 7/66 detections on VirusTotal.  APT15 Code Reuse We found the new version of the RAT on VirusTotal hunting, by a YARA signature we created based off code only found in Mirage and Reaver, both attributed to Chinese government affiliated groups",False
T1571,"These files are then transmitted to a threat actor, often over commonly open ports 80 and 443 (HTTP and HTTPS)",Non-Standard Port,T1571,tram,"These files are then transmitted to a threat actor, often over commonly open ports 80 and 443 (HTTP and HTTPS)",False
T1571,"Msoffice365cdn[.]com resolves to 80.82.79.221, which resides on the same class C network range as the IP resolution of office365-technical[.]info, which resolves to 80.82.79.240",Non-Standard Port,T1571,tram,"Msoffice365cdn[.]com resolves to ip-address, which resides on the same class C network range as the IP resolution of office365-technical[.]info, which resolves to ip-address",True
T1571,"SpyNote RAT builder The SpyNote Remote Access Trojan (RAT) builder is gaining popularity in the hacking community, so we decided to study its pervasiveness",Non-Standard Port,T1571,tram,"SpyNote RAT builder The SpyNote Remote Access Trojan (RAT) builder is gaining popularity in the hacking community, so we decided to study its pervasiveness",False
T1571,"KONNI is a RAT that is believed to have  been in use for over four years, with a wide array of functionalities, often leveraging free web hosting providers like 000webhost for its C2 infrastructure",Non-Standard Port,T1571,tram,"KONNI is a RAT that is believed to have  been in use for over four years, with a wide array of functionalities, often leveraging free web hosting providers like 000webhost for its C2 infrastructure",False
T1571,"Command and control To traverse the firewall, C2 traffic for most TG-3390 tools occurs over ports 53, 80, and 443",Non-Standard Port,T1571,tram,"Command and control To traverse the firewall, C2 traffic for most TG-3390 tools occurs over ports 53, 80, and 443",False
T1571,"Upon first execution of TONEDEAF, FireEye identified a callback to the C2 server offlineearthquake[.]com over port 80.",Non-Standard Port,T1571,tram,"Upon first execution of TONEDEAF, FireEye identified a callback to the C2 server offlineearthquake[.]com over port 80.",True
T1571,The Metasploit reverse HTTP payload was configured to communicate with the command and control (C2) IP address 176.126.85[.]207 with a randomly named resource such as” over TCP port 443.,Non-Standard Port,T1571,tram,The Metasploit reverse HTTP payload was configured to communicate with the command and control (C2) IP address 176.126.85[.]207 with a randomly named resource such as” over TCP port 443.,True
T1571,The malware proceeds to connect to the C2 server at 5.189.145.248 at regular intervals through the use of TCP over port 10500,Non-Standard Port,T1571,tram,The malware proceeds to connect to the C2 server at ip-address at regular intervals through the use of TCP over port 10500,True
T1571,1/12/14 3/5/14 127.0.0.1 N/A   3/5/14 3/31/14 103.24.0.142 Hong Kong   3/31/14 10/27/14 103.24.1.54 Hong Kong   10/27/14 11/9/14 127.0.0.1 N/A   11/9/14 5/25/15 127.0.0.3 N/A   5/25/15 Current as of this publication 127.0.0.1 N/A    Table 5,Non-Standard Port,T1571,tram,1/12/14 3/5/14 ip-address N/A   3/5/14 3/31/14 ip-address Hong Kong   3/31/14 10/27/14 ip-address Hong Kong   10/27/14 11/9/14 ip-address N/A   11/9/14 5/25/15 ip-address N/A   5/25/15 Current as of this publication ip-address N/A    Table 5,True
T1055,"This version injects a malicious module into one of Avast's processes, whereas early versions of the campaign detected Avast and quit",Process Injection,T1055,tram,"This version injects a malicious module into one of Avast's processes, whereas early versions of the campaign detected Avast and quit",False
T1055,"On execution, the tool injects itself into lsass.exe and is triggered with the argument “dig”",Process Injection,T1055,tram,"On execution, the tool injects itself into file and is triggered with the argument “dig”",True
T1055,"Figure 5 shows Phishery’s output to the command that injects a URL into a file named “good_test.docx”, which it will save the resulting file to “bad_test.docx”",Process Injection,T1055,tram,"Figure 5 shows Phishery’s output to the command that injects a URL into a file named “file”, which it will save the resulting file to “file”",True
T1055,"It is capable of the following functions:  Collect file/folder/drive information Download files and additional malware Launch/terminate/enumerate process Update configuration data Delete files Inject code from files to other running process Utilize proxy Open reverse shell Run in passive mode — instead of actively connecting to the command and control (C&C) server, the backdoor will open and listen to a port then receive commands through it  Once the backdoor is loaded, it will then load the encrypted configuration file Auditcred.dll.mui/rOptimizer.dll.mui to extract the C&C information and connect to it",Process Injection,T1055,tram,"It is capable of the following functions:  Collect file/folder/drive information Download files and additional malware Launch/terminate/enumerate process Update configuration data Delete files Inject code from files to other running process Utilize proxy Open reverse shell Run in passive mode — instead of actively connecting to the command and control (C&C) server, the backdoor will open and listen to a port then receive commands through it  Once the backdoor is loaded, it will then load the encrypted configuration file file.mui/file.mui to extract the C&C information and connect to it",True
T1055,"As a result of all these steps, the last-stage Trojan is injected into svchost.exe’s process memory",Process Injection,T1055,tram,"As a result of all these steps, the last-stage Trojan is injected into file’s process memory",True
T1055,"Process injection helps the malware avoid detection; however, review of active network connections show notepad.exe communicating to 185",Process Injection,T1055,tram,"Process injection helps the malware avoid detection; however, review of active network connections show file communicating to 185",True
T1055,This shellcode injects the final payload taken from the resource section into the original RegAsm.exe process,Process Injection,T1055,tram,This shellcode injects the final payload taken from the resource section into the original file process,True
T1055,Traps 4.0 can be configured to protect the processes that are cited as being abused in this blog from loading malicious code,Process Injection,T1055,tram,Traps 4.0 can be configured to protect the processes that are cited as being abused in this blog from loading malicious code,False
T1055,Injects ma32.dll into “wwahost.exe” or “audacity.exe”,Process Injection,T1055,tram,Injects file into “file” or “file”,True
T1055,05 27 28 obj32.bin obj32.bin obj64.bin Shellcode template is used by Reinstaller/Injector (rsXX.dll) and AudioRecorder4MetroApp (meXX.dll) for injecting into running processes,Process Injection,T1055,tram,05 27 28 obj32.bin obj32.bin obj64.bin Shellcode template is used by Reinstaller/Injector (file) and AudioRecorder4MetroApp (file) for injecting into running processes,True
T1055,"Pupy can communicate using multiple transports, migrate into processes using reflective injection, and load remote python code, python packages and python C-extensions from memory",Process Injection,T1055,tram,"Pupy can communicate using multiple transports, migrate into processes using reflective injection, and load remote python code, python packages and python C-extensions from memory",False
T1055,"Meanwhile, injection and delivery techniques are undergoing changes in 2018 with reflective loaders and code enhancements",Process Injection,T1055,tram,"Meanwhile, injection and delivery techniques are undergoing changes in 2018 with reflective loaders and code enhancements",False
T1055,"2e0361fd73f60c76c69806205307ccac, update.dll (MiniDuke), 425kb (internal name = “UserCache.dll“) 9e3f3b5e9ece79102d257e8cf982e09e, cache.dll (CozyDuke), 425kb (internal name = “UserCache.dll“) The two share identical export function names in their export directories, and the naming appears to be randomly assigned at compile time",Process Injection,T1055,tram,"hash, file (MiniDuke), 425kb (internal name = “file“) hash, file (CozyDuke), 425kb (internal name = “file“) The two share identical export function names in their export directories, and the naming appears to be randomly assigned at compile time",True
T1055,*Command_Create&Inject:  This command creates a new process (using a supplied filename as the process name) and then injects malicious code into it,Process Injection,T1055,tram,*Command_Create&Inject:  This command creates a new process (using a supplied filename as the process name) and then injects malicious code into it,False
T1055,64)   u= {B5B70BD7-87FC-499A-B4D1- 98163306F0D8} A GUID   r= 1 Boolean value if the malware is running as injected code   t= 8035187 Number of milliseconds the computer has been running    Table 3,Process Injection,T1055,tram,64)   u= {B5B70BD7-87FC-499A-B4D1- 98163306F0D8} A GUID   r= 1 Boolean value if the malware is running as injected code   t= 8035187 Number of milliseconds the computer has been running    Table 3,False
T1055,The loader will then inject a DLL backdoor into dllhost.exe,Process Injection,T1055,tram,The loader will then inject a DLL backdoor into file,True
T1055,"FakeRun’s PDB string (D:\Work\Project\VS\house\Apple\Apple_20180115\Release\FakeRun.pdb) indicates the loader will execute dllhost.exe and inject one malicious DLL file, which is the backdoor, into this process",Process Injection,T1055,tram,"FakeRun’s PDB string (path) indicates the loader will execute file and inject one malicious DLL file, which is the backdoor, into this process",True
T1055,TClient is injected into dllhost.exe Malware Analysis  wab32res.dll (FakeRun loader) loads TClient,Process Injection,T1055,tram,TClient is injected into file Malware Analysis  file (FakeRun loader) loads TClient,True
